idx,id,valido_desde,valido_hasta,url,precio,moneda,expensas,tipo_unidad,area_m2_cubierta,area_m2_descubierta,area_m2_total,antiguedad,estado_edificio,ambientes,banos,estado,disposicion,orientacion,cocheras,latitud,longitud,image_url,imagen_path,dormitorios,geometry,index_right,barrio,comuna,antiguedad_cat,estado_num,log_precio,residuo
2124,18418683.0,2026-02-05 01:14:45.809909,,https://www.argenprop.com/departamento-en-alquiler-en-recoleta-4-ambientes--18418683,2966380.0,USD,600000.0,Departamento,140.0,8.0,148.0,50.0,,4.0,2.0,Excelente,Frente,,1.0,-34.59221,-58.38877,https://www.argenprop.com/static-content/38681481/dbb23eed-3c63-4e1b-a31a-281985e8d3a6_u_small.jpg,images/18418683.jpg,,POINT (-6499808.144445568 -4108601.277279983),27.0,Recoleta,2.0,50,5,14.902852912151872,-3.552713678800501e-15
1703,18379703.0,2026-02-04 22:46:01.387710,,https://www.argenprop.com/departamento-en-alquiler-en-recoleta-4-ambientes--18379703,1928147.0,USD,311000.0,Departamento,106.0,8.0,106.0,60.0,,4.0,3.0,Bueno,Contrafrente,SE,0.0,-34.59031,-58.38642,https://proxy.sosiva451.com/proxy/CA4911B7AB901414F2E0207E7082557368157A59744D080B4C4A9D960CC60CC562D91CBDE6F6618D84082B7B95731C51C9C896593CD5ECD6C2716ADA7D8BE407302C0EBE24283A4C12A37B1FD5522E33CFC2497FA5BE34F15D00D8834DA38DDA,images/18379703.jpg,,POINT (-6499546.543642203 -4108344.351710653),28.0,Retiro,1.0,60,3,14.472069996059417,-3.552713678800501e-15
2149,18881004.0,2026-02-05 01:14:45.889872,,https://www.argenprop.com/departamento-en-alquiler-en-belgrano-3-ambientes--18881004,1690000.0,ARS,480000.0,Departamento,89.0,11.0,100.0,35.0,,3.0,3.0,Muy Bueno,Contrafrente,S,1.0,-34.56953,-58.44309,https://www.argenprop.com/static-content/40018881/f5f53cfc-dd29-4a2c-af73-a646ffbdf243_u_small.jpg,images/18881004.jpg,,POINT (-6505855.019185458 -4105534.7807239513),20.0,Palermo,14.0,35,4,14.340239086899256,-3.552713678800501e-15
2217,18943792.0,2026-02-05 01:14:46.122102,,https://www.argenprop.com/departamento-en-alquiler-en-balvanera-1-ambiente--18943792,450000.0,ARS,72164.0,,31.0,0.0,31.0,40.0,,1.0,1.0,Excelente,Contrafrente,,0.0,-34.610313,-58.407215,https://www.argenprop.com/static-content/29734981/1ff4c16e-5f53-41e2-9f38-e6e4a864f86d_u_small.jpg,images/18943792.jpg,,POINT (-6501861.43245325 -4111049.5318399556),2.0,Balvanera,3.0,40,5,13.017002861746503,-3.552713678800501e-15
2254,6140743.0,2026-02-05 01:14:46.249536,,https://www.argenprop.com/departamento-en-alquiler-en-balvanera-2-ambientes--6140743,550000.0,ARS,90735.0,Departamento,30.0,0.0,30.0,39.94915254237288,,2.0,1.0,Excelente,Lateral,N,0.0,-34.61565,-58.40298,https://www.argenprop.com/static-content/3470416/b40679a2-1eb0-44ee-8fd3-9ff1dfc2c74d_u_small.jpg,images/6140743.jpg,,POINT (-6501389.99440974 -4111771.411026759),2.0,Balvanera,3.0,40,5,13.217673557208654,-3.552713678800501e-15
2259,17305038.0,2026-02-05 01:14:46.279865,,https://www.argenprop.com/departamento-en-alquiler-en-monserrat-1-ambiente--17305038,380000.0,ARS,70000.0,Departamento,52.0,0.0,52.0,39.94915254237288,,1.0,1.0,Muy Bueno,,,0.0,-34.61408,-58.40847,https://www.argenprop.com/static-content/83050371/1d43b58b-ce0a-4ada-88b4-ca2668d0fa9a_u_small.jpg,images/17305038.jpg,,POINT (-6502001.138414196 -4111559.049018506),2.0,Balvanera,3.0,40,4,12.84792653170257,-3.552713678800501e-15
4173,18542114.0,2026-02-06 21:34:37.682372,,https://www.argenprop.com/departamento-en-alquiler-en-san-nicolas-1-ambiente--18542114,580000.0,ARS,90000.0,Departamento,40.0,0.0,40.0,40.0,,1.0,1.0,Bueno,Interno,SE,0.0,-34.59837,-58.37246,https://www.argenprop.com/static-content/41124581/9c464a05-fa1d-474f-9d40-6c6e86a9f184_u_small.jpg,images/18542114.jpg,,POINT (-6497992.52355073 -4109434.2974299993),28.0,Retiro,1.0,40,3,13.270783382522602,-3.552713678800501e-15
4325,18594970.0,2026-02-09 13:20:59.014337,,https://www.argenprop.com/departamento-en-alquiler-en-recoleta-2-ambientes--18594970,593276.0,USD,149000.0,Departamento,39.0,0.0,39.0,30.0,,2.0,1.0,Muy Bueno,Lateral,,0.0,-34.58635,-58.39532,https://proxy.sosiva451.com/proxy/2048DCF4C54A84C746AC25AA96C86FFD3B3201691119359417F40985AE5BFBB0E6BF283702E9376A7FCBE1387B91AF042BF77DC56E6FFBA1D23A4B2E088060A1E19516C5FC69AC813E84EC7D23DE8E58B8BA2A12766DA64037D1BCBCE52733A4,images/18594970.jpg,1.0,POINT (-6500537.2871102635 -4107808.883617714),27.0,Recoleta,2.0,30,4,13.293414999717772,-3.552713678800501e-15
3719,18386053.0,2026-02-05 01:14:52.191801,,https://www.argenprop.com/departamento-en-alquiler-en-recoleta-2-ambientes--18386053,580000.0,ARS,215000.0,,33.0,0.0,33.0,40.0,,2.0,1.0,Excelente,Contrafrente,N,0.0,-34.58869,-58.40965,https://www.argenprop.com/static-content/35068381/843aabf6-1669-46d0-ad5b-9769d5289989_u_small.jpg,images/18386053.jpg,,POINT (-6502132.495413331 -4108125.293497206),27.0,Recoleta,2.0,40,5,13.270783382522602,-3.552713678800501e-15
3748,18254445.0,2026-02-05 01:14:52.319513,,https://www.argenprop.com/departamento-en-alquiler-en-villa-del-parque-1-ambiente--18254445,430000.0,ARS,0.0,Departamento,35.0,0.0,35.0,23.285714285714285,,1.0,1.0,Muy Bueno,,,0.0,-34.60521,-58.48688,https://www.argenprop.com/static-content/54445281/715389ae-29cd-4b00-b53d-edab43488ed8_u_small.jpg,images/18254445.jpg,,POINT (-6510729.6996872965 -4110359.346738929),36.0,Villa Del Parque,11.0,23,4,12.971540487669746,-3.552713678800501e-15
2373,18939066.0,2026-02-05 01:14:46.661918,,https://www.argenprop.com/departamento-en-alquiler-en-congreso-1-ambiente--18939066,400000.0,ARS,130000.0,,28.0,0.0,28.0,40.0,,1.0,1.0,Muy Bueno,Lateral,E,0.0,-34.61296,-58.390495,https://www.argenprop.com/static-content/66093981/d1b3c758-1be3-4414-bdc0-5f9a247cb92b_u_small.jpg,images/18939066.jpg,,POINT (-6500000.170567187 -4111407.557556382),16.0,Monserrat,1.0,40,4,12.89921982609012,-3.552713678800501e-15
2633,18941151.0,2026-02-05 01:14:47.644390,,https://www.argenprop.com/departamento-en-alquiler-en-villa-urquiza-2-ambientes--18941151,900000.0,ARS,0.0,Departamento,44.0,6.0,50.0,20.849056603773583,,2.0,1.0,Excelente,Frente,,0.0,-34.57479,-58.48744,https://www.argenprop.com/static-content/15114981/14915d1c-517b-4247-9bc0-1bf1c337ea8a_u_small.jpg,images/18941151.jpg,,POINT (-6510792.038602141 -4106245.895438572),47.0,Villa Urquiza,12.0,21,5,13.710150042306449,-3.552713678800501e-15
2624,18919367.0,2026-02-05 01:14:47.612690,,https://www.argenprop.com/departamento-en-alquiler-en-palermo-2-ambientes--18919367,700000.0,ARS,200000.0,Departamento,42.0,5.0,47.0,40.0,,2.0,1.0,Muy Bueno,Frente,,0.0,-34.58822,-58.41423,https://www.argenprop.com/static-content/76391981/eea74b5e-8662-4934-ad74-a73d26b3b93f_u_small.jpg,images/18919367.jpg,,POINT (-6502642.338681165 -4108061.740370391),20.0,Palermo,14.0,40,4,13.458835614025542,-3.552713678800501e-15
2597,18904572.0,2026-02-05 01:14:47.517942,,https://www.argenprop.com/departamento-en-alquiler-en-almagro-4-ambientes--18904572,1300000.0,ARS,260000.0,Semipiso,78.0,0.0,78.0,50.0,,4.0,1.0,Excelente,Lateral,,0.0,-34.60036,-58.42039,https://www.argenprop.com/static-content/27540981/f71b4117-39ee-4ea1-a10f-c520ac1a49b1_u_small.jpg,images/18904572.jpg,,POINT (-6503328.0667444505 -4109703.419414534),1.0,Almagro,5.0,50,5,14.077874822431765,-3.552713678800501e-15
2604,18932406.0,2026-02-05 01:14:47.549481,,https://www.argenprop.com/departamento-en-alquiler-en-villa-crespo-1-ambiente--18932406,590000.0,ARS,130000.0,,30.0,4.0,34.0,10.0,,1.0,1.0,Excelente,Frente,E,0.0,-34.5938,-58.44411,https://www.argenprop.com/static-content/60423981/974d556b-9d9e-4c21-9cd0-4333202febf5_u_small.jpg,images/18932406.jpg,,POINT (-6505968.565066068 -4108816.2879303484),35.0,Villa Crespo,15.0,10,5,13.287877815881902,-3.552713678800501e-15
2595,18946237.0,2026-02-05 01:14:47.517942,,https://www.argenprop.com/departamento-en-alquiler-en-villa-crespo-2-ambientes--18946237,620000.0,ARS,90000.0,Departamento,45.0,0.0,45.0,40.0,,2.0,1.0,Muy Bueno,Contrafrente,,0.0,-34.60417,-58.44175,https://www.argenprop.com/static-content/73264981/fe53359b-7c01-468d-8c32-c28196999a42_u_small.jpg,images/18946237.jpg,,POINT (-6505705.851067795 -4110218.6910552387),35.0,Villa Crespo,15.0,40,4,13.337474757021274,-3.552713678800501e-15
2591,6422802.0,2026-02-05 01:14:47.501847,,https://www.argenprop.com/departamento-en-alquiler-en-villa-pueyrredon-1-ambiente--6422802,440000.0,ARS,70000.0,Departamento,38.0,0.0,38.0,47.0,,1.0,1.0,Excelente,Lateral,E,0.0,-34.58405,-58.49636,https://www.argenprop.com/static-content/2082246/c78a134c-18d8-4625-9e2c-530832d923ed_u_small.jpg,images/6422802.jpg,,POINT (-6511785.008460017 -4107497.891136856),42.0,Villa Pueyrredon,12.0,47,5,12.994530005894443,-3.552713678800501e-15
2890,18900380.0,2026-02-05 01:14:48.589905,,https://www.argenprop.com/departamento-en-alquiler-en-san-telmo-2-ambientes--18900380,900000.0,ARS,265000.0,,47.0,0.0,47.0,9.0,,2.0,1.0,Excelente,Frente,NE,0.0,-34.623646,-58.37423,https://www.argenprop.com/static-content/08300981/e9f2f484-bf50-4f28-935e-7e0023726e79_u_small.jpg,images/18900380.jpg,,POINT (-6498189.559049434 -4112853.03171094),32.0,San Telmo,1.0,9,5,13.710150042306449,-3.552713678800501e-15
3186,18699238.0,2026-02-05 01:14:49.873408,,https://www.argenprop.com/departamento-en-alquiler-en-palermo-2-ambientes--18699238,850000.0,ARS,0.0,Duplex,55.0,0.0,55.0,15.0,,2.0,1.0,Muy Bueno,Contrafrente,,0.0,-34.57057,-58.43279,https://www.argenprop.com/static-content/83299681/4040ba83-7113-4ef0-be6e-43576a577e44_u_small.jpg,images/18699238.jpg,,POINT (-6504708.428430287 -4105675.377783802),20.0,Palermo,14.0,15,4,13.652991628466498,-3.552713678800501e-15
2841,18912976.0,2026-02-05 01:14:48.396528,,https://www.argenprop.com/departamento-en-alquiler-en-microcentro-4-ambientes--18912976,885000.0,ARS,285000.0,Departamento,83.0,2.0,85.0,80.0,,4.0,1.0,Excelente,Frente,,0.0,-34.59764,-58.3742,https://www.argenprop.com/static-content/67921981/b1a38986-e683-4fb2-8ada-8a3271796172_u_small.jpg,images/18912976.jpg,,POINT (-6498186.21946471 -4109335.5759064206),28.0,Retiro,1.0,80,5,13.693342923990066,-3.552713678800501e-15
2837,18832431.0,2026-02-05 01:14:48.396528,,https://www.argenprop.com/departamento-en-alquiler-en-villa-general-mitre-2-ambientes--18832431,450000.0,ARS,190000.0,Departamento,31.0,0.0,31.0,40.0,,2.0,1.0,Excelente,Contrafrente,,0.0,-34.61428,-58.47202,https://www.argenprop.com/static-content/13423881/5f6b1e8f-497c-4051-9982-f883e5ec7fdf_u_small.jpg,images/18832431.jpg,,POINT (-6509075.492054108 -4111586.1012803945),38.0,Villa Gral. Mitre,11.0,40,5,13.017002861746503,-3.552713678800501e-15
2527,12428940.0,2026-02-05 01:14:47.269702,,https://www.argenprop.com/departamento-en-alquiler-en-villa-pueyrredon-1-ambiente--12428940,450000.0,ARS,110000.0,Departamento,25.0,3.0,28.0,10.0,,1.0,1.0,Excelente,Contrafrente,N,0.0,-34.58439,-58.49729,https://www.argenprop.com/static-content/04982421/66a7c385-09a0-49de-bda1-9773580c75a7_u_small.jpg,images/12428940.jpg,,POINT (-6511888.535586454 -4107543.8633962283),42.0,Villa Pueyrredon,12.0,10,5,13.017002861746503,-3.552713678800501e-15
2531,18968571.0,2026-02-05 01:14:47.285520,,https://www.argenprop.com/departamento-en-alquiler-en-flores-3-ambientes--18968571,750000.0,ARS,220000.0,Departamento,55.0,5.0,60.0,18.0,,3.0,2.0,Muy Bueno,Frente,,0.0,-34.6249,-58.45625,https://www.argenprop.com/static-content/17586981/3ba9a951-ccad-4496-a894-593f9a48dbb6_u_small.jpg,images/18968571.jpg,,POINT (-6507319.983684298 -4113022.670021318),12.0,Flores,7.0,18,4,13.527828485512494,-3.552713678800501e-15
2509,18906307.0,2026-02-05 01:14:47.205950,,https://www.argenprop.com/departamento-en-alquiler-en-almagro-1-ambiente--18906307,500000.0,ARS,95000.0,Departamento,35.0,0.0,35.0,50.0,,1.0,1.0,Excelente,Contrafrente,E,0.0,-34.60939,-58.42272,https://www.argenprop.com/static-content/70360981/6ce00d0c-fce4-4222-bbd8-e73095b63bd1_u_small.jpg,images/18906307.jpg,,POINT (-6503587.441157999 -4110924.6921605775),1.0,Almagro,5.0,50,5,13.122363377404328,-3.552713678800501e-15
2791,18750642.0,2026-02-05 01:14:48.225137,,https://www.argenprop.com/departamento-en-alquiler-en-caballito-2-ambientes--18750642,650000.0,ARS,0.0,Departamento,48.0,0.0,48.0,32.78313253012048,,2.0,1.0,Bueno,Contrafrente,,0.0,-34.61184,-58.43914,https://www.argenprop.com/static-content/24605781/8cbdf766-ae21-4283-ac9b-4c5b1ab92cfa_u_small.jpg,images/18750642.jpg,,POINT (-6505415.307196825 -4111256.068138103),7.0,Caballito,6.0,33,3,13.38472764187182,-3.552713678800501e-15
2813,12930386.0,2026-02-05 01:14:48.304669,,https://www.argenprop.com/departamento-en-alquiler-en-villa-del-parque-1-ambiente--12930386,600000.0,ARS,127000.0,Departamento,33.0,5.0,38.0,23.285714285714285,,1.0,1.0,Excelente,Contrafrente,,0.0,-34.60704,-58.49393,https://www.argenprop.com/static-content/68303921/900df6cb-3fa1-4100-9264-2f7f220cedac_u_small.jpg,images/12930386.jpg,,POINT (-6511514.50209739 -4110606.8509210316),36.0,Villa Del Parque,11.0,23,5,13.304684934198283,-3.552713678800501e-15
2823,18295539.0,2026-02-05 01:14:48.336693,,https://www.argenprop.com/departamento-en-alquiler-en-coghlan-2-ambientes--18295539,500000.0,ARS,100000.0,Departamento,33.0,0.0,33.0,54.0,,2.0,1.0,Muy Bueno,Lateral,E,0.0,-34.56753,-58.47979,https://www.argenprop.com/static-content/93559281/21834f93-ae5a-4315-90ee-2437e4521f14_u_small.jpg,images/18295539.jpg,,POINT (-6509940.444497571 -4105264.406705203),47.0,Villa Urquiza,12.0,54,4,13.122363377404328,-3.552713678800501e-15
2510,12849829.0,2026-02-05 01:14:47.205950,,https://www.argenprop.com/departamento-en-alquiler-en-recoleta-2-ambientes--12849829,741595.0,USD,135000.0,Departamento,38.0,2.0,40.0,20.0,,2.0,1.0,Excelente,Lateral,,0.0,-34.59799,-58.40131,https://www.argenprop.com/static-content/92894821/7f843d2a-5d6d-45a3-828b-2613bac5a409_u_small.jpg,images/12849829.jpg,,POINT (-6501204.090860116 -4109382.908035482),27.0,Recoleta,2.0,20,5,13.51655855103198,-3.552713678800501e-15
2533,18733919.0,2026-02-05 01:14:47.285520,,https://www.argenprop.com/departamento-en-alquiler-en-caballito-3-ambientes--18733919,750000.0,ARS,140000.0,Departamento,54.0,0.0,54.0,50.0,,3.0,1.0,Muy Bueno,Lateral,E,0.0,-34.61922,-58.43823,https://www.argenprop.com/static-content/91933781/2e37eadd-484e-45b6-b7c1-9c47df5fde65_u_small.jpg,images/18733919.jpg,,POINT (-6505314.006460204 -4112254.312837801),7.0,Caballito,6.0,50,4,13.527828485512494,-3.552713678800501e-15
3718,18333395.0,2026-02-05 01:14:52.175950,,https://www.argenprop.com/departamento-en-alquiler-en-barracas-2-ambientes--18333395,730000.0,ARS,187000.0,,47.0,3.0,50.0,10.0,,2.0,1.0,Excelente,Contrafrente,,0.0,-34.63917,-58.369434,https://www.argenprop.com/static-content/59333381/cea0741a-fcb7-4759-bef2-b838c1db32f9_u_small.jpg,images/18333395.jpg,,POINT (-6497655.670771589 -4114953.2642659354),3.0,Barracas,4.0,10,5,13.500799813124575,-3.552713678800501e-15
3413,17211422.0,2026-02-05 01:14:50.827897,,https://www.argenprop.com/departamento-en-alquiler-en-palermo-1-ambiente--17211422,1112392.5,USD,56000.0,,30.0,0.0,30.0,43.0,,1.0,1.0,Excelente,Interno,NE,0.0,-34.580414,-58.41138,https://www.argenprop.com/static-content/22411271/2550c500-b073-4506-9122-255ee75027ea_u_small.jpg,images/17211422.jpg,,POINT (-6502325.078132404 -4107006.2701466554),20.0,Palermo,14.0,43,5,13.922023659140146,-3.552713678800501e-15
3411,18955533.0,2026-02-05 01:14:50.819862,,https://www.argenprop.com/departamento-en-alquiler-en-constitucion-2-ambientes--18955533,580000.0,ARS,68300.0,,46.0,0.0,46.0,40.0,,2.0,1.0,Excelente,Contrafrente,,0.0,-34.622166,-58.387264,https://www.argenprop.com/static-content/33555981/4dd76cd7-5b62-4e88-b160-6249d2187cc5_u_small.jpg,images/18955533.jpg,,POINT (-6499640.497292434 -4112652.823925064),11.0,Constitucion,1.0,40,5,13.270783382522602,-3.552713678800501e-15
2393,18148333.0,2026-02-05 01:14:46.744814,,https://www.argenprop.com/departamento-en-alquiler-en-palermo-hollywood-2-ambientes--18148333,670000.0,ARS,204000.0,Departamento,44.0,0.0,44.0,60.0,,2.0,1.0,Muy Bueno,Frente,E,0.0,-34.57853,-58.43023,https://www.argenprop.com/static-content/33384181/d774b788-8ffe-4a9a-bfc3-5b063406831f_u_small.jpg,images/18148333.jpg,,POINT (-6504423.450533857 -4106751.5442971475),20.0,Palermo,14.0,60,4,13.415032991367148,-3.552713678800501e-15
2401,18320533.0,2026-02-05 01:14:46.756833,,https://www.argenprop.com/departamento-en-alquiler-en-caballito-sur-1-ambiente--18320533,550000.0,ARS,230000.0,Departamento,45.0,0.0,45.0,20.0,,1.0,1.0,Excelente,Frente,,0.0,-34.61795,-58.42973,https://www.argenprop.com/static-content/33502381/5c470cbe-a84d-4026-a3e4-4513b1adfaf5_u_small.jpg,images/18320533.jpg,,POINT (-6504367.790788461 -4112082.521858157),7.0,Caballito,6.0,20,5,13.217673557208654,-3.552713678800501e-15
3388,6518991.0,2026-02-05 01:14:50.688549,,https://www.argenprop.com/departamento-en-alquiler-en-almagro-sur-2-ambientes--6518991,495000.0,ARS,55000.0,Departamento,36.0,0.0,36.0,45.0,,2.0,1.0,Muy Bueno,Lateral,N,0.0,-34.6143,-58.42049,https://www.argenprop.com/static-content/1998156/6c30af4d-fe12-46db-b697-abb382d72f56_u_small.jpg,images/6518991.jpg,,POINT (-6503339.19869353 -4111588.8065101686),1.0,Almagro,5.0,45,4,13.112313041550827,-3.552713678800501e-15
2066,16310074.0,2026-02-05 01:14:45.621595,,https://www.argenprop.com/departamento-en-alquiler-en-villa-pueyrredon-3-ambientes--16310074,1200000.0,ARS,130000.0,Departamento,64.0,0.0,64.0,15.0,,3.0,1.0,Excelente,Frente,SO,1.0,-34.583,-58.5008,https://www.argenprop.com/static-content/47001361/4d3f8fa2-fa58-4bf9-8027-c3a381c04b53_u_small.jpg,images/16310074.jpg,,POINT (-6512279.266999138 -4107355.919170212),42.0,Villa Pueyrredon,12.0,15,5,13.997832114758229,-3.552713678800501e-15
2055,18874815.0,2026-02-05 01:14:45.573920,,https://www.argenprop.com/departamento-en-alquiler-en-belgrano-r-1-ambiente--18874815,600000.0,ARS,160000.0,Departamento,36.0,8.0,44.0,8.0,,1.0,1.0,Excelente,Contrafrente,E,0.0,-34.57679,-58.47186,https://www.argenprop.com/static-content/51847881/a0d86013-88bc-41a2-92c0-8e1bc7c8afb1_u_small.jpg,images/18874815.jpg,,POINT (-6509057.680935581 -4106516.293067723),41.0,Villa Ortuzar,15.0,8,5,13.304684934198283,-3.552713678800501e-15
2040,12248271.0,2026-02-05 01:14:45.532805,,https://www.argenprop.com/departamento-en-alquiler-en-caballito-2-ambientes--12248271,500000.0,ARS,108000.0,Departamento,33.0,0.0,33.0,35.0,,2.0,1.0,Excelente,Frente,NE,0.0,-34.60698,-58.45539,https://www.argenprop.com/static-content/17284221/eeef1668-8098-4f47-86a4-d80ac0f04dcc_u_small.jpg,images/12248271.jpg,,POINT (-6507224.248922217 -4110598.7359433244),7.0,Caballito,6.0,35,5,13.122363377404328,-3.552713678800501e-15
1947,10609168.0,2026-02-04 22:46:02.656459,,https://www.argenprop.com/departamento-en-alquiler-en-liniers-3-ambientes--10609168,800000.0,ARS,95000.0,Semipiso,58.0,3.0,61.0,14.0,,3.0,1.0,Excelente,Contrafrente,NO,0.0,-34.63985,-58.52134,https://proxy.sosiva451.com/proxy/458AAF4F4CDC00D9440B5575F3E32F594BAE1D6D08533D94FDBDAAF8158ED95306241396E8D7DF5D2686F4DA8339D96EDDDF3DB95EC74876528D6A85425858206AF32B7E61E47262C25E81A62A1553A9D5AA21F7134345C31859404C14CED406,images/10609168.jpg,,POINT (-6514565.769340033 -4115045.270040018),14.0,Liniers,9.0,14,5,13.592367006650065,-3.552713678800501e-15
2741,17739259.0,2026-02-05 01:14:48.033888,,https://www.argenprop.com/departamento-en-alquiler-en-belgrano-2-ambientes--17739259,1100000.0,ARS,190000.0,Departamento,45.0,3.0,48.0,5.0,,2.0,2.0,Excelente,Contrafrente,,0.0,-34.56781,-58.43425,https://proxy.sosiva451.com/proxy/EB4E4BFA5EA78E56BD8D18491EF641336444726AE40D09BC836A6FB51208ECE0213293AF8BC7DBEA57CE0114EE0C0326568DCE9ACE6ABCDE3AE8D19EAB1E4243EB72828A1AC3B2A187D85F8BA59FF1CCEF666B813359FD0248EAC6352CC4FDFF,images/17739259.jpg,,POINT (-6504870.954886846 -4105302.2586763487),20.0,Palermo,14.0,5,5,13.9108207377686,-3.552713678800501e-15
2694,18785170.0,2026-02-05 01:14:47.863144,,https://www.argenprop.com/departamento-en-alquiler-en-flores-2-ambientes--18785170,700000.0,ARS,132000.0,,45.0,3.0,48.0,29.01851851851852,,2.0,1.0,Bueno,Contrafrente,NE,0.0,-34.64053,-58.45132,https://www.argenprop.com/static-content/07158781/fce99aec-58ad-4519-80e8-6e4c37c8bfe7_u_small.jpg,images/18785170.jpg,,POINT (-6506771.178594688 -4115137.2765685082),12.0,Flores,7.0,29,3,13.458835614025542,-3.552713678800501e-15
1865,11569859.0,2026-02-04 22:46:02.210716,,https://www.argenprop.com/departamento-en-alquiler-en-liniers-1-ambiente--11569859,380000.0,ARS,35000.0,Departamento,22.0,0.0,22.0,30.0,,1.0,1.0,Muy Bueno,Frente,SO,0.0,-34.64203,-58.51686,https://proxy.sosiva451.com/proxy/DE625B854C31B13DF59E2B36F421B21B82BAAB77C1897187097637DFC2D735CFDACF6A753314E2B19F9D3DE5E03D9D1CA6596F67D430C86F482C303A587366EBCAFEC0584603B287BACEC19CC3483DCB51DCAF5B13C9B60253F2D4875A266DB5,images/11569859.jpg,,POINT (-6514067.058021278 -4115340.234813698),14.0,Liniers,9.0,30,4,12.84792653170257,-3.552713678800501e-15
1945,17466560.0,2026-02-04 22:46:02.648338,,https://www.argenprop.com/departamento-en-alquiler-en-balvanera-2-ambientes--17466560,550000.0,ARS,154444.0,Departamento,40.0,3.0,43.0,45.0,,2.0,1.0,Excelente,Contrafrente,SE,0.0,-34.60561,-58.40775,https://proxy.sosiva451.com/proxy/2F549C5214337FB97B225E44B1B7D19D971E4A5FAC465E5589AE2BF1D072B458BB02FEC6B12528FB4CFF88978FB4CC61490ABD1839F5F70FE0B18D2180F6C2A91739986E0577BCB40A3A812ECA84BCF7CF611226D0839D66246F71B3E566080C,images/17466560.jpg,,POINT (-6501920.988380824 -4110413.445547875),2.0,Balvanera,3.0,45,5,13.217673557208654,-3.552713678800501e-15
4392,18940124.0,2026-02-09 13:20:59.667298,,https://www.argenprop.com/departamento-en-alquiler-en-liniers-3-ambientes--18940124,750000.0,ARS,76000.0,,76.0,0.0,81.0,51.0,,3.0,1.0,Excelente,,,0.0,-34.641,-58.529,https://proxy.sosiva451.com/proxy/F2588ADBD5AABD8A2EEC4910A0B03D937B81F9170171B24BDFA882702C441BDC1737B1E9561FD1DF2627BE4D6AF7045B42C2C7B7EEB2D9271CF11DFDB715B74221A7310FDC7238944E70851B2FC8238046079B0BA1A02D5F21EC8E727D4BCCA7712AA138492B56570F080848D29481F80B52B48F7D4E6128AFD1A170ECADE607,images/18940124.jpg,2.0,POINT (-6515418.476639509 -4115200.86975707),14.0,Liniers,9.0,51,5,13.527828485512494,-3.552713678800501e-15
4384,18996052.0,2026-02-09 13:20:59.587347,,https://www.argenprop.com/departamento-en-alquiler-en-nunez-4-ambientes--18996052,1500000.0,ARS,0.0,Departamento,81.0,0.0,81.0,50.0,,4.0,1.0,Muy Bueno,,,0.0,-34.54918,-58.46635,https://www.argenprop.com/static-content/25069981/46c6ee18-845b-4ecd-a84f-cbb7e329e91e_u_small.jpg,images/18996052.jpg,3.0,POINT (-6508444.310541309 -4102784.0285359668),19.0,Nuñez,13.0,50,4,14.22097566607244,-3.552713678800501e-15
4376,18655421.0,2026-02-09 13:20:59.545648,,https://www.argenprop.com/departamento-en-alquiler-en-recoleta-3-ambientes--18655421,1750000.0,ARS,580000.0,,95.0,0.0,95.0,45.0,,3.0,3.0,Muy Bueno,Contrafrente,,1.0,-34.5933,-58.393173,https://proxy.sosiva451.com/proxy/1F6EF8C25BB808A19ACE6BC11062518195D51C81A118C94FA8A47CCEDBB4A52C59F48FA9BF1B17D0096417074DDEE6DD7014F77D414B07BBCD99EC08E43DF73F85F74B2DE01AAECFA87B4883A55CBBF7D2A61AD7834871981107B5CECA25AA7A528A3483199EA86555A75B999EDE09A38415399E51CE52902EAC0EE7D635915ABB110835AA0A82260DF9D970398C078E33AFCCF0B5DA0DC88FEE7CBDD504E938,images/18655421.jpg,3.0,POINT (-6500298.28416353 -4108748.6740747234),27.0,Recoleta,2.0,45,4,14.375126345899696,-3.552713678800501e-15
4326,18995773.0,2026-02-09 13:20:59.018360,,https://www.argenprop.com/departamento-en-alquiler-en-san-nicolas-1-ambiente--18995773,600000.0,ARS,90000.0,,38.0,0.0,38.0,40.0,,1.0,1.0,Muy Bueno,Contrafrente,,0.0,-34.604034,-58.376774,https://proxy.sosiva451.com/proxy/371AA5B98B28DD2E835E5569D611BBD92A560EFF21338624B64BB44B15B0D4D14E3B7051E6154F621D20E76ECFF6FA10CFDFCDE89DC62117644D4438846F4604ED20D2B7BFD135CA2522473F2F868B72A2D252FD9E6F6A2C9245A2A66C61420BFB24488BDD4B481BB41E5A16182B8A5C661D81D678EB8638C7615E510C18C3F32FEA1B00A907A86983734706664B79A2,images/18995773.jpg,,POINT (-6498472.755834011 -4110200.2977499194),31.0,San Nicolas,1.0,40,4,13.304684934198283,-3.552713678800501e-15
